118	43	108
75	31	62
112	7	118
16	7	118
119	48	16
114	29	135
38	20	86
135	20	115
22	1	135
114	20	129
135	20	114
22	31	121
22	1	121
91	20	118
147	29	1
78	11	125
90	41	7
57	31	64
64	50	43
78	8	98
98	46	124
97	43	94
111	43	57
53	44	4
111	29	4
4	29	111
53	48	4
45	8	91
99	8	119
119	20	61
119	49	62
119	44	99
55	21	59
87	16	121
145	30	32
17	31	145
37	22	23
149	20	55
149	8	99
115	39	75
58	31	115
61	20	77
53	31	72
53	31	126
67	31	53
91	8	27
149	21	60
99	22	136
28	2	126
37	25	33
125	29	125
106	20	28
138	20	21
22	33	136
23	20	76
130	20	25
126	43	54
53	22	123
115	31	78
115	39	76
78	47	64
147	50	148
148	31	147
76	31	103
85	29	95
85	31	95
103	29	95
55	31	121
58	20	121
124	20	23
114	20	99
27	29	27
6	31	59
11	31	11
11	22	11
73	31	11
88	22	19
63	29	22
36	22	106
110	30	36
36	50	110
4	43	28
50	29	18
50	31	18
76	31	28
36	8	28
10	31	7
77	31	139
145	8	149
3	5	58
45	31	99
33	6	45
104	22	45
96	31	45
37	23	45
25	31	27
27	48	25
17	22	116
30	20	75
45	21	115
91	6	114
76	29	124
76	29	114
128	31	110
136	8	44
79	22	14
149	25	72
93	29	149
26	50	76
55	31	7
37	22	108
37	40	26
65	8	26
136	8	20
78	47	53
113	31	53
132	31	61
96	29	124
97	31	91
49	31	50
50	50	49
110	20	15
78	44	139
20	29	126
136	8	21
45	29	135
29	29	10
68	48	120
68	25	78
68	48	66
74	30	10
20	29	10
145	23	135
76	23	135
135	29	22
103	29	23
78	31	50
90	29	78
19	31	129
19	29	24
19	20	34
39	22	32
32	20	59
80	23	80
80	20	47
47	31	63
80	20	19
78	25	41
41	8	45
149	20	97
149	20	94
97	30	97
38	20	30
38	31	32
38	20	77
103	29	145
139	31	126
139	29	22
145	42	22
38	23	22
4	43	3
114	42	133
52	50	83
97	31	19
100	31	9
10	50	149
15	29	78
112	30	149
15	31	10
78	31	72
4	30	149
136	29	33
74	31	12
11	20	76
94	29	78
127	30	13
84	30	13
77	31	147
47	31	137
137	50	47
90	31	137
48	31	146
136	29	26
48	30	137
78	22	137
90	50	47
90	21	47
54	22	24
18	30	48
15	31	36
78	50	69
63	29	7
41	29	104
45	22	136
102	43	3
98	50	60
60	30	98
113	30	98
45	29	98
83	30	98
98	11	102
121	50	119
100	30	45
136	50	52
48	16	52
143	22	7
1	50	127
1	50	147
78	50	16
91	23	64
62	31	126
53	14	49
53	21	49
53	50	97
43	30	53
53	50	49
53	50	58
82	30	53
46	30	53
46	31	53
13	20	84
126	50	15
126	29	145
106	50	76
124	27	129
58	21	117
74	31	117
119	11	118
21	29	52
21	8	52
20	50	87
81	8	20
20	47	20
3	1	38
17	22	38
3	33	38
109	50	37
37	50	109
37	29	109
109	29	37
4	29	49
115	1	124
65	8	99
149	48	138
22	8	7
138	31	149
126	8	78
98	22	66
149	49	122
52	20	57
95	11	90
90	8	78
97	31	80
30	20	107
69	7	59
36	20	39
108	31	10
127	30	125
63	8	136
63	23	78
41	25	41
41	24	41
28	43	35
28	29	35
113	31	91
91	49	113
47	7	22
99	7	22
27	50	43
78	5	118
37	31	118
58	31	118
37	50	61
18	29	78
78	50	52
137	29	26
135	31	45
100	22	45
136	23	29
136	29	41
20	20	25
136	1	41
136	29	64
5	7	136
59	30	5
145	22	26
26	22	135
135	20	99
135	33	134
134	20	45
78	21	48
88	43	97
109	31	126
140	22	140
13	43	149
149	1	13
74	31	13
91	31	125
69	7	125
148	7	22
133	30	22
99	30	76
146	31	145
91	50	16
20	20	43
20	20	46
20	14	49
126	29	20
136	50	138
33	25	33
149	29	5
6	8	19
100	20	76
4	31	135
4	20	59
22	16	41
136	33	41
3	9	149
149	37	149
10	29	48
104	29	101
57	31	41
149	21	41
91	50	113
40	29	61
11	20	4
11	50	4
4	7	11
11	50	123
46	21	94
46	31	94
53	50	94
28	8	53
42	23	147
65	22	45
78	23	36
136	43	52
121	23	38
121	23	65
76	31	65
2	20	61
2	20	84
90	22	7
90	31	28
109	50	84
121	31	84
121	31	83
109	20	83
121	31	109
109	20	84
84	20	121
109	50	83
109	50	121
125	22	7
4	22	7
96	8	78
134	8	78
16	31	118
2	29	136
2	8	52
53	25	92
53	20	92
76	31	53
53	20	67
148	1	114
100	4	114
90	21	45
90	31	45
29	8	45
120	30	29
62	30	29
87	30	29
96	22	54
126	20	54
126	21	17
11	31	135
11	7	135
11	19	135
11	43	145
11	29	145
109	20	82
119	49	16
119	49	118
131	20	18
38	22	133
24	29	32
78	20	5
51	31	14
116	50	132
78	29	103
78	50	120
78	25	116
90	1	63
149	22	108
98	20	111
63	8	22
43	30	12
12	20	43
12	20	83
118	31	91
81	8	136
93	29	93
99	22	139
90	49	67
88	19	36
149	21	59
88	7	36
136	1	90
90	43	136
53	21	54
115	29	126
76	29	9
76	8	9
101	16	96
38	8	56
3	7	56
48	8	56
3	31	56
8	20	112
61	31	8
2	50	48
2	20	48
8	48	112
48	31	2
8	22	112
108	16	7
108	31	7
53	49	54
29	38	11
78	8	137
121	13	124
10	29	136
136	23	81
10	43	136
78	21	44
77	31	72
58	33	44
78	40	9
43	30	37
84	49	54
30	29	26
26	20	134
37	31	74
125	43	37
111	31	37
37	50	13
48	31	13
37	31	13
79	22	137
75	31	99
12	41	74
12	31	74
47	31	26
100	31	139
149	31	61
91	38	125
64	48	31
97	31	99
86	31	136
51	31	136
136	20	86
86	19	136
86	20	48
136	20	51
54	31	116
23	7	148
124	20	142
142	8	23
20	46	7
78	21	38
44	31	133
105	30	133
44	22	133
96	31	136
45	20	96
136	20	96
136	20	115
10	20	144
40	31	8
82	31	8
55	22	19
144	31	9
6	31	148
49	40	110
20	50	60
55	16	20
20	31	124
98	20	62
47	1	22
53	8	10
78	11	62
62	43	3
8	22	81
136	8	8
21	29	8
98	49	25
137	29	149
17	29	137
82	31	149
99	20	71
13	31	13
19	31	115
115	20	30
91	40	41
10	33	41
41	11	90
3	2	10
132	40	32
91	6	36
97	30	94
124	20	78
124	20	26
115	16	22
40	31	44
95	31	95
147	30	127
41	14	96
149	44	17
125	33	78
115	33	22
92	31	58
118	43	78
78	11	99
103	31	45
91	23	23
12	31	14
150	22	121
150	8	45
150	31	121
52	29	22
99	7	139
52	43	139
44	50	85
76	22	136
76	22	21
21	29	30
12	47	8
91	29	81
78	29	81
90	48	60
92	29	17
29	48	128
20	29	52
52	29	20
20	21	58
20	25	58
107	31	107
57	31	44
137	8	45
17	50	48
121	12	81
115	8	78
27	22	32
98	50	25
78	21	55
43	31	8
124	20	136
115	43	136
137	50	115
137	20	115
12	31	148
148	8	12
136	8	12
9	29	126
145	8	35
36	29	28
5	29	17
5	8	17
92	8	54
52	14	136
150	14	136
52	29	150
97	31	38
97	22	38
54	22	38
138	21	60
78	6	32
114	8	28
60	31	37
43	31	37
37	48	25
37	48	60
44	31	37
37	49	60
91	20	69
90	50	69
149	43	69
74	48	122
10	29	139
139	29	10
49	29	92
49	1	92
88	43	92
49	31	92
83	23	92
52	8	99
52	8	138
150	20	57
61	29	19
19	8	27
36	20	27
19	31	36
61	31	19
5	40	32
32	27	129
18	40	32
15	1	15
22	8	121
22	43	63
52	23	104
12	29	104
136	1	104
99	1	104
61	1	104
52	29	104
4	22	39
110	31	38
12	31	7
96	29	134
44	30	135
44	31	135
91	41	14
127	31	77
73	3	45
90	29	135
104	29	135
64	49	4
149	49	92
149	50	64
81	8	149
18	50	51
108	30	10
37	22	7
143	29	37
149	29	143
37	29	143
60	1	135
76	20	60
86	50	73
48	50	73
127	42	150
150	50	61
106	20	131
54	22	106
54	20	38
131	29	54
106	20	54
115	31	63
144	22	130
115	43	134
22	8	134
138	29	126
150	31	63
45	21	150
33	20	43
109	20	43
53	40	125
30	1	145
116	43	145
8	10	8
8	22	3
21	23	33
136	8	33
74	31	33
21	20	73
73	29	73
126	31	97
126	50	88
8	20	111
3	31	74
4	32	80
6	1	144
53	11	4
22	1	124
34	43	5
51	22	34
5	31	34
59	31	4
149	8	149
70	8	149
149	49	86
138	31	61
90	29	41
41	20	44
119	10	136
5	19	99
110	50	49
18	31	19
5	40	17
88	43	54
76	31	123
123	20	76
76	20	99
91	48	119
78	40	114
114	50	129
25	31	32
17	20	25
79	22	66
79	22	60
79	48	128
107	8	79
15	31	131
126	20	5
126	43	5
23	23	26
28	8	38
38	29	28
35	16	38
21	8	99
22	8	21
52	23	52
104	31	126
78	14	97
78	20	49
52	50	74
11	29	126
11	50	108
45	16	33
11	23	149
132	31	11
37	29	37
125	31	11
125	7	11
76	31	38
149	50	74
37	43	83
45	1	83
43	31	64
13	20	44
99	10	144
77	31	13
44	31	117
20	44	117
20	20	62
76	31	110
45	29	52
52	43	136
45	23	52
136	20	6
37	41	7
69	8	78
69	29	7
37	46	7
121	31	124
44	29	137
145	29	137
133	8	137
44	22	137
78	31	28
149	50	20
148	33	124
27	22	60
27	31	107
12	50	83
61	31	12
73	8	12
73	8	61
53	6	36
53	20	54
148	29	72
53	20	72
28	1	28
8	29	27
27	29	8
78	21	34
58	21	34
76	17	92
78	25	92
78	44	92
139	22	4
53	21	69
53	50	69
90	47	69
53	50	112
136	23	148
4	31	110
91	37	102
49	31	9
97	20	48
144	1	134
53	29	47
148	1	134
38	29	145
38	20	35
8	20	127
145	30	42
135	20	148
134	30	134
103	30	134
115	23	38
38	42	135
10	29	134
135	6	134
78	31	108
58	31	41
16	20	118
91	38	118
91	20	99
133	31	105
54	31	105
19	31	23
64	31	121
22	8	64
74	16	64
64	22	121
81	8	64
19	30	86
86	22	19
126	21	19
66	22	66
120	31	99
99	43	120
120	31	115
81	10	136
76	2	114
50	22	88
136	4	124
73	8	26
26	30	26
138	22	82
90	34	80
91	50	80
78	50	80
139	19	136
139	22	136
139	3	136
124	20	99
73	1	12
77	31	31
78	10	149
78	47	91
139	5	28
147	43	95
149	29	38
80	29	137
137	20	13
70	50	139
149	29	76
125	43	3
9	20	100
35	8	9
71	19	100
100	50	71
93	24	9
114	43	10
112	31	114
58	31	122
101	1	116
96	1	116
19	1	116
78	45	7
78	25	69
45	23	95
1	20	107
45	23	1
95	22	45
1	30	1
60	16	37
49	1	94
41	23	136
144	1	95
95	20	108
149	31	126
79	25	72
132	29	131
70	38	11
94	22	97
126	50	94
149	31	108
149	20	118
54	13	43
57	29	82
37	31	137
70	38	64
70	20	66
70	40	64
78	41	137
78	1	137
104	29	52
45	16	150
25	31	99
22	29	119
121	13	105
27	14	49
23	5	91
78	8	23
91	4	124
117	1	61
133	22	22
91	8	136
127	10	74
94	20	58
94	8	94
58	29	49
49	40	126
12	1	121
121	43	12
12	33	121
115	33	115
105	8	115
8	31	126
78	50	8
115	10	134
144	43	135
30	31	145
81	8	145
81	8	30
81	8	54
54	31	145
30	23	145
4	31	19
17	22	4
25	22	4
27	20	77
71	20	71
30	29	9
123	20	110
130	22	106
144	22	106
29	6	126
76	1	22
136	20	76
76	8	136
148	43	36
78	5	37
78	21	61
88	29	115
88	31	115
71	20	100
93	8	29
29	31	28
29	20	44
29	48	122
58	22	145
115	8	70
37	23	78
12	31	3
12	22	3
101	43	73
101	8	10
78	22	7
63	8	52
52	29	63
53	31	92
53	20	83
4	50	136
78	21	6
145	22	14
96	29	103
79	47	135
103	29	135
95	20	61
80	20	42
78	6	38
78	38	135
20	50	44
73	8	8
92	29	6
3	30	70
78	25	126
137	8	95
43	1	84
84	43	43
111	31	10
79	49	66
79	20	66
79	48	66
99	29	114
101	29	114
76	41	114
115	7	76
145	20	103
97	5	17
115	31	80
138	50	59
126	20	88
47	31	123
104	29	41
127	7	1
33	23	45
100	23	33
143	3	14
42	30	26
146	31	42
26	8	135
135	8	135
20	25	20
10	8	126
58	20	139
149	20	122
68	20	74
6	31	41
26	29	41
26	8	41
14	20	61
1	20	38
136	8	1
142	23	23
142	29	23
141	29	5
49	31	14
96	31	14
140	20	59
110	20	101
71	29	133
47	1	133
99	30	71
38	8	11
11	19	38
13	8	78
149	50	12
12	50	149
143	20	143
96	31	116
96	31	131
101	31	116
101	31	131
39	1	24
18	20	44
44	31	18
43	31	18
37	30	20
26	8	95
45	23	26
61	30	119
31	31	119
118	50	77
119	22	62
91	31	63
121	8	119
31	30	119
72	31	78
22	8	20
111	19	11
114	8	53
74	29	117
83	30	20
55	13	58
123	8	78
49	1	84
40	1	44
44	20	49
136	43	76
115	41	124
76	1	99
97	29	50
50	5	97
54	36	126
97	20	54
27	31	78
19	30	39
71	8	115
18	8	115
78	48	43
4	22	145
54	8	36
23	2	124
36	5	72
117	20	61
114	8	78
81	43	121
54	6	126
149	31	121
149	40	121
91	29	149
10	29	37
37	29	10
70	31	64
70	5	78
64	5	64
76	33	20
144	43	117
17	23	149
140	29	91
18	30	141
54	29	8
8	29	54
65	8	37
104	29	37
104	29	65
54	29	54
111	20	3
53	21	19
110	8	149
44	30	27
122	31	27
92	31	40
58	23	78
10	2	79
20	29	149
149	21	20
79	29	10
20	50	149
52	25	2
149	22	143
93	1	28
78	8	145
65	20	38
65	31	32
19	29	65
18	21	49
58	21	18
18	21	51
46	30	58
90	5	64
64	50	127
90	50	64
52	10	104
145	30	106
83	20	128
111	50	128
111	5	128
111	13	128
13	2	134
91	38	143
138	29	10
41	8	41
41	8	104
44	20	58
22	20	44
58	28	44
15	43	92
126	43	3
15	20	75
92	31	15
29	8	126
42	7	147
73	31	140
28	8	140
126	43	140
18	43	54
147	29	95
95	50	147
127	30	147
32	43	18
149	50	29
91	30	91
72	29	91
115	23	136
45	31	137
78	50	137
130	42	137
136	29	115
78	33	137
95	20	75
100	33	124
70	22	124
127	20	42
53	29	139
53	31	124
124	43	53
52	50	150
150	50	52
73	31	145
108	31	23
84	30	145
147	31	145
75	34	145
127	31	145
84	31	145
45	5	100
100	5	45
114	5	124
91	47	69
91	50	69
90	41	23
136	1	45
78	22	16
119	20	16
119	22	87
126	30	129
81	8	65
65	43	81
91	22	80
91	11	29
12	31	10
10	16	12
145	8	48
73	30	48
73	22	48
8	22	7
22	29	81
91	20	125
8	24	7
66	33	111
135	20	78
136	33	65
136	29	104
150	50	127
20	41	14
14	50	20
20	50	25
25	31	14
20	40	14
5	22	14
149	48	118
45	23	22
99	43	76
21	23	45
21	13	45
136	33	52
96	31	3
3	31	10
115	10	145
115	20	44
91	29	6
49	13	97
78	25	26
126	29	38
126	20	28
36	5	28
133	29	22
22	29	133
91	29	137
137	29	91
137	29	11
99	21	47
99	50	47
57	29	44
91	31	41
91	41	41
124	22	22
143	33	145
101	22	48
96	30	101
78	50	123
126	43	78
59	30	101
99	7	19
12	31	27
91	21	27
24	8	91
12	29	58
78	21	27
78	21	12
27	50	12
58	31	74
82	30	52
29	50	60
91	29	69
136	8	69
38	42	23
76	22	114
76	22	124
42	20	38
42	20	145
53	31	64
115	8	5
58	21	5
58	22	19
8	10	121
8	31	54
8	29	121
55	31	98
98	48	61
58	31	112
126	5	28
49	23	78
50	33	97
50	16	49
111	39	67
28	21	37
97	43	49
47	31	135
49	31	24
49	31	49
18	31	49
110	29	116
110	1	116
74	31	69
135	33	45
103	29	134
5	50	86
18	29	97
149	8	32
95	5	142
29	14	5
53	21	5
18	29	53
53	29	18
53	20	5
76	31	41
73	8	41
41	22	76
41	20	3
24	50	39
84	30	2
44	30	2
71	31	124
133	16	30
22	22	121
123	16	115
4	21	115
115	6	115
115	20	115
138	7	41
41	22	95
53	47	41
78	43	41
29	47	41
136	8	105
90	38	41
28	31	41
74	33	74
28	7	41
110	20	48
47	1	105
91	20	132
78	48	13
94	40	19
149	21	38
149	48	149
22	22	81
22	23	81
30	31	105
78	50	92
50	50	94
50	43	94
58	13	44
90	22	87
129	29	32
18	1	24
97	29	116
63	8	91
91	48	58
133	8	80
63	8	80
12	31	64
12	5	64
3	33	61
78	31	103
78	1	103
64	50	30
30	31	41
41	50	30
30	50	41
30	50	64
30	20	64
50	22	97
68	31	10
68	50	111
78	10	80
91	21	50
96	29	52
99	29	104
61	31	52
79	50	62
3	31	99
99	22	3
132	43	39
45	23	64
70	47	149
72	31	74
120	31	98
120	31	10
43	31	53
54	31	53
53	22	106
53	31	28
4	8	28
91	47	119
15	29	37
43	5	84
68	31	131
150	50	104
150	22	63
61	5	83
45	8	61
43	30	61
40	30	61
61	20	82
82	30	61
40	31	29
58	31	29
84	31	29
29	50	58
29	20	40
10	8	114
37	41	10
10	8	10
99	17	114
50	50	18
54	22	116
17	29	96
37	50	62
65	8	80
37	22	80
37	48	62
64	8	149
149	21	61
79	25	149
25	1	61
98	8	45
53	40	9
15	29	71
53	31	9
52	8	149
149	5	29
29	47	52
99	8	37
17	29	9
145	1	9
56	50	74
56	47	98
149	21	55
150	31	150
69	1	69
147	1	22
147	33	22
102	50	75
75	31	102
2	31	26
127	31	26
2	31	105
26	6	114
47	31	23
2	31	23
99	29	26
136	33	135
22	31	105
20	31	10
136	8	29
89	31	104
8	31	74
57	32	150
136	22	22
47	22	22
41	31	115
47	22	145
136	8	65
30	29	135
149	29	135
68	20	66
68	20	67
41	23	45
137	50	145
78	25	149
2	41	121
96	22	81
1	20	95
126	8	54
22	50	45
29	20	87
120	29	9
122	31	53
122	31	91
141	22	6
6	31	129
6	20	141
79	22	28
115	31	28
139	1	79
79	43	139
142	4	124
79	22	111
123	7	116
34	29	72
71	8	72
53	49	113
53	48	120
103	31	65
113	30	53
103	30	65
103	8	53
9	29	36
36	50	39
28	29	78
15	43	9
93	43	37
37	26	93
9	29	37
84	30	41
3	30	41
41	20	84
128	31	111
58	50	46
89	31	38
99	16	148
111	20	115
115	31	111
141	31	19
149	49	128
38	30	149
19	20	148
148	22	19
131	20	88
57	7	44
148	22	106
106	20	72
37	43	36
24	8	78
145	1	24
38	29	78
119	49	31
119	49	25
100	22	121
33	20	44
104	29	33
5	22	40
46	29	61
20	20	118
25	31	116
144	7	23
115	20	48
109	50	109
40	31	28
35	8	28
56	31	7
56	48	113
139	1	51
115	29	51
4	30	5
91	22	113
115	8	19
80	20	62
113	31	80
19	50	49
19	30	49
37	22	19
77	31	45
12	31	45
12	31	99
78	47	119
86	22	87
121	8	118
53	20	102
45	8	98
70	21	54
30	22	145
149	21	12
109	26	63
109	22	63
128	6	83
149	50	33
49	16	74
74	20	49
74	20	89
74	29	97
97	16	49
99	31	105
149	46	7
149	50	13
53	21	13
99	1	118
119	20	31
118	20	99
119	20	60
45	8	136
132	19	24
76	33	116
80	38	80
80	31	11
138	22	114
29	23	95
137	23	65
65	20	136
90	29	7
90	29	69
69	1	90
105	31	1
74	8	1
149	29	1
90	25	95
27	29	72
72	29	27
84	31	61
90	22	111
90	21	4
90	29	90
90	50	111
127	31	33
12	22	73
147	31	12
21	10	73
73	29	83
73	29	12
92	31	78
58	21	4
87	43	113
147	31	45
8	22	19
26	23	65
52	44	127
12	8	41
12	41	73
12	31	73
135	22	121
121	31	135
115	31	133
91	45	121
37	22	9
99	32	137
126	50	139
126	20	10
121	8	78
121	8	80
80	20	145
58	31	38
20	48	58
25	31	58
59	30	34
14	31	111
48	20	30
48	31	30
73	43	48
63	12	121
45	3	13
64	23	78
37	23	34
34	23	37
27	31	10
56	22	87
99	8	115
115	20	23
30	1	105
30	20	99
99	16	30
149	29	116
38	30	106
24	31	24
26	4	114
99	16	47
27	50	83
1	12	121
95	12	121
1	22	121
95	39	77
142	22	121
121	1	95
95	22	121
88	22	124
88	31	124
104	31	124
96	1	137
137	43	73
124	23	10
12	23	145
12	22	145
106	20	126
98	49	120
111	33	87
41	29	90
78	49	4
78	50	41
71	50	54
24	10	28
22	43	69
8	31	10
2	31	10
2	40	10
2	22	10
127	8	64
4	31	61
44	31	64
64	50	61
64	50	83
64	50	57
99	29	95
143	8	90
91	8	36
18	30	5
18	20	5
5	22	5
76	31	18
18	20	76
54	20	5
5	22	54
18	27	54
84	31	45
91	5	27
91	50	27
19	31	13
62	50	2
62	20	2
117	43	74
2	31	62
117	22	78
103	20	103
80	20	77
77	29	95
95	29	26
97	30	86
97	50	86
97	21	51
143	20	25
28	43	32
32	20	110
27	24	28
66	31	19
33	29	124
78	22	33
68	8	78
68	47	78
125	43	136
68	8	125
150	25	150
121	31	114
136	8	11
108	1	144
96	4	45
26	50	38
90	47	64
70	49	62
91	29	125
90	29	80
100	22	22
100	21	105
49	50	141
55	31	91
44	30	64
64	50	40
27	1	38
27	40	38
4	1	110
65	20	129
129	29	131
59	29	131
25	31	70
98	50	85
27	24	36
110	31	36
36	43	27
49	16	27
89	22	18
38	29	27
91	20	55
57	31	150
123	21	107
107	29	107
59	21	13
49	31	129
27	29	91
27	31	129
29	31	80
20	40	80
20	31	80
29	8	78
119	20	83
70	8	17
22	20	45
18	29	94
5	8	78
5	19	136
136	50	5
73	7	21
149	21	8
111	20	85
78	48	74
140	1	39
145	8	96
20	21	54
149	5	27
119	48	119
99	8	91
26	29	142
44	31	4
149	50	80
91	23	33
45	21	33
148	8	72
148	16	72
117	22	136
38	27	54
48	23	8
33	29	136
145	1	131
131	31	32
126	7	28
28	7	126
128	43	41
48	19	140
126	21	140
45	21	2
61	20	138
61	20	74
61	29	41
2	20	74
57	1	61
27	43	10
145	8	10
78	49	118
90	48	4
4	8	90
78	44	131
63	29	81
78	29	131
78	25	131
109	20	109
109	8	21
109	43	21
22	7	22
73	31	139
95	29	136
136	33	14
108	22	14
75	22	14
96	29	47
70	40	10
74	30	109
130	23	137
30	22	22
12	29	22
150	20	83
150	20	104
104	31	150
136	1	115
111	30	111
85	31	19
18	20	59
59	16	18
97	43	18
136	8	142
45	8	142
38	23	142
134	31	134
45	50	99
118	31	63
119	21	118
119	29	22
119	6	81
65	29	23
123	30	136
78	31	99
142	50	125
125	28	105
125	31	142
28	10	142
125	31	105
59	31	142
149	8	142
149	8	126
41	14	73
91	25	78
56	21	115
90	10	143
20	44	58
123	21	80
80	31	123
30	43	3
27	23	30
3	31	30
12	23	30
58	23	30
91	50	46
29	41	45
34	40	116
96	8	145
1	8	78
1	31	1
12	31	22
68	48	31
78	8	68
20	25	78
149	20	67
16	31	28
149	24	28
121	29	115
96	22	121
136	5	121
68	48	55
68	41	118
40	30	53
33	31	124
60	31	36
36	50	59
28	16	36
41	23	33
33	25	41
64	46	124
140	31	32
96	20	48
58	20	55
46	29	44
126	29	22
28	29	22
145	8	136
106	20	38
91	29	28
91	49	120
68	37	22
145	43	105
145	1	10
100	30	10
145	33	10
124	8	80
149	20	15
117	1	124
56	1	117
65	8	78
49	20	5
64	43	136
136	1	64
65	29	124
98	50	98
98	47	98
79	50	58
107	8	27
76	22	107
143	8	14
103	1	14
34	31	114
115	19	99
73	43	10
27	31	145
136	22	63
92	42	40
27	3	38
27	31	38
27	10	112
38	8	27
139	50	76
79	25	80
131	22	106
115	8	137
144	43	147
102	8	98
58	29	58
57	4	3
84	30	98
98	50	57
98	20	40
98	20	84
87	30	98
44	30	98
136	3	22
59	31	80
76	29	134
85	32	135
79	29	137
49	33	126
28	30	126
126	20	13
6	31	110
110	29	126
97	31	135
63	29	134
146	22	42
90	11	4
149	20	128
70	21	102
70	21	111
29	22	62
29	50	62
28	29	38
28	21	4
20	49	122
38	31	124
145	31	124
77	31	124
124	31	124
38	23	124
104	4	45
104	6	45
78	8	45
45	29	26
84	30	52
52	14	21
28	20	130
130	31	28
78	29	124
18	29	116
58	33	14
49	22	14
91	38	14
101	22	14
49	43	139
77	29	91
91	29	77
145	20	76
4	31	149
10	20	96
136	5	96
78	8	91
91	8	98
94	22	126
126	20	94
94	20	94
126	21	94
58	8	99
98	48	120
56	31	41
41	43	56
56	50	58
56	31	125
56	31	143
56	33	125
125	43	20
20	1	125
56	20	74
78	1	143
109	20	127
37	5	27
37	22	106
27	22	106
37	29	9
82	30	37
106	20	35
32	50	97
32	20	49
32	20	4
32	20	18
45	4	134
149	23	78
70	48	60
60	31	70
54	31	70
70	50	57
70	50	58
91	25	15
74	43	126
98	22	78
53	22	26
51	22	136
5	22	136
136	29	81
34	1	110
14	50	128
14	20	128
123	31	14
32	29	126
126	29	32
29	22	108
37	31	93
56	29	80
56	20	62
56	50	25
56	49	25
56	48	62
56	48	66
56	49	67
56	49	16
56	49	66
79	29	80
78	11	5
3	31	5
78	44	58
128	31	20
58	31	20
10	8	20
20	31	45
20	8	45
111	43	128
128	24	111
96	29	135
78	47	69
59	33	126
46	31	126
108	31	135
108	29	108
76	33	108
76	1	108
61	50	82
58	21	38
38	30	78
129	22	78
129	30	78
20	41	117
4	40	9
65	29	65
78	50	27
60	22	65
101	30	49
129	8	116
27	25	54
57	20	61
57	20	43
78	10	103
78	10	26
10	23	103
103	8	76
26	29	78
26	29	79
22	42	78
100	50	148
100	21	148
144	50	25
26	35	134
78	29	104
37	43	3
136	29	14
48	31	14
115	29	14
48	1	14
139	33	105
12	31	96
12	22	96
21	31	96
100	8	135
115	22	19
139	20	148
91	44	139
134	31	63
105	31	14
14	29	22
14	20	105
102	22	3
8	8	8
78	48	61
78	49	61
149	41	121
149	21	118
14	31	115
139	13	61
125	20	77
12	1	100
12	1	115
12	22	22
12	25	12
12	31	100
136	23	100
149	23	23
23	29	149
149	29	23
23	8	149
136	17	145
76	16	114
149	8	48
140	29	140
149	23	136
149	25	48
132	40	110
132	19	110
78	5	91
91	31	81
134	33	121
70	50	74
53	22	112
38	8	91
1	6	22
84	30	125
145	8	28
20	1	117
112	1	117
43	20	4
112	31	124
78	24	124
117	43	3
117	43	16
3	31	117
69	22	21
69	31	21
121	12	121
121	31	10
8	20	60
76	31	88
149	29	64
28	29	32
149	22	7
149	29	92
58	31	92
13	31	123
13	28	123
117	31	123
123	16	117
123	21	13
100	29	135
142	29	81
142	31	121
81	29	121
81	29	142
81	8	142
81	29	81
126	43	53
34	50	36
52	4	45
90	47	52
91	50	101
91	21	101
78	11	101
91	20	101
43	30	91
91	50	82
150	50	33
139	8	27
27	43	139
139	22	19
35	31	38
22	20	148
89	31	8
69	29	8
115	50	61
91	23	116
6	21	8
8	22	6
64	41	114
91	29	64
102	31	58
128	22	4
4	20	128
27	50	128
27	31	128
78	1	64
64	1	7
42	31	80
91	46	135
90	14	49
42	23	135
110	50	96
126	50	72
91	25	33
134	50	135
91	29	134
20	31	109
109	31	14
109	50	44
44	31	109
20	1	109
135	6	114
88	20	88
115	50	115
131	29	131
91	22	23
115	20	99
78	41	23
30	19	22
30	29	145
10	29	145
30	7	22
10	3	22
89	3	145
61	3	145
8	3	145
137	8	26
79	20	111
149	23	135
4	22	22
114	29	137
78	50	109
109	2	124
109	29	45
145	8	8
8	50	43
111	31	8
8	23	145
149	40	132
3	21	19
125	31	74
125	50	20
12	29	41
26	29	65
37	22	124
11	3	22
38	8	26
21	23	22
28	8	145
60	31	98
87	30	20
121	20	121
100	8	45
33	31	69
91	8	41
91	29	41
91	50	41
136	33	22
115	33	38
97	8	94
97	8	97
27	31	93
53	47	149
120	31	53
149	29	53
91	29	99
124	43	117
61	16	91
68	20	118
68	49	61
91	49	61
78	20	13
124	29	78
13	20	78
90	40	121
136	1	52
5	31	123
86	31	123
86	29	5
115	16	23
115	39	23
52	31	114
114	50	52
51	22	97
5	22	97
97	50	51
125	38	143
126	31	106
71	31	106
28	31	106
126	20	15
29	20	55
29	22	121
78	21	20
78	48	132
10	20	78
137	8	10
88	1	10
85	29	137
13	43	88
13	21	94
13	21	88
13	30	126
94	31	88
136	20	5
5	18	136
96	24	114
48	30	96
21	30	96
149	5	78
33	8	64
64	23	33
148	31	45
100	29	64
65	8	63
123	6	98
19	31	45
61	30	56
145	30	65
101	30	141
59	22	101
112	30	53
74	30	53
53	40	14
91	40	14
91	25	91
149	40	14
78	40	14
47	23	135
99	20	47
62	31	53
16	31	53
138	29	138
58	29	51
51	29	5
51	29	51
